Sensor,Recording date UTC,Recording start time,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
Eye Tracker,16.03.2021,15:30:14.433,0,697.0,418.0,506.0,449.0,887.0,387.0,"-0,14377","0,17152","-0,97463","-0,08054","0,15753","-0,98422",0,0,Valid,Valid,"225,1","19,6","586,4","291,6","11,3","591,0","138,6","122,8","243,2","105,8","0,3415","0,3868","0,2266","0,4155","0,4563","0,3581",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,704.0,423.0,522.0,458.0,885.0,388.0,"-0,13612","0,17594","-0,97494","-0,08129","0,15820","-0,98405",0,0,Valid,Valid,"225,0","19,6","586,4","291,5","11,2","591,1","143,1","125,5","242,7","106,3","0,3459","0,3920","0,2366","0,4245","0,4551","0,3595",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,705.0,420.0,523.0,463.0,887.0,378.0,"-0,13578","0,17779","-0,97466","-0,08042","0,15366","-0,98485","3,87","3,85",Valid,Valid,"225,0","19,7","586,4","291,5","11,2","591,2","143,3","126,6","243,2","103,4","0,3466","0,3892","0,2369","0,4284","0,4563","0,3500",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,701.0,412.0,508.0,457.0,894.0,367.0,"-0,14251","0,17486","-0,97423","-0,07727","0,14888","-0,98583",0,0,Valid,Valid,"225,0","19,7","586,4","291,5","11,2","591,2","139,2","125,0","245,1","100,5","0,3442","0,3815","0,2280","0,4228","0,4605","0,3401",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,706.0,416.0,516.0,465.0,896.0,366.0,"-0,13859","0,17855","-0,97412","-0,07626","0,14857","-0,98596",0,0,Valid,Valid,"224,9","19,7","586,4","291,4","11,2","591,3","141,5","127,2","245,7","100,3","0,3473","0,3847","0,2329","0,4303","0,4617","0,3392",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,897.0,368.0,0.0,0.0,897.0,368.0,0,0,0,"-0,07604","0,14942","-0,98585",0,"3,83",Invalid,Valid,0,0,0,"291,4","11,1","591,3",0,0,"245,8","100,7","0,4619","0,3407",0,0,"0,4619","0,3407",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,712.0,424.0,531.0,467.0,893.0,380.0,"-0,13180","0,18000","-0,97480","-0,07742","0,15478","-0,98491",0,0,Valid,Valid,"224,8","19,6","586,4","291,3","11,1","591,4","145,5","127,9","244,8","104,0","0,3508","0,3923","0,2418","0,4328","0,4598","0,3518",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,711.0,418.0,529.0,463.0,893.0,373.0,"-0,13254","0,17820","-0,97503","-0,07717","0,15176","-0,98540",0,0,Valid,Valid,"224,7","19,5","586,4","291,2","11,0","591,4","145,0","126,7","244,9","102,0","0,3502","0,3870","0,2405","0,4287","0,4599","0,3452",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,711.0,420.0,533.0,464.0,889.0,376.0,"-0,13063","0,17899","-0,97514","-0,07886","0,15337","-0,98502","3,91","3,89",Valid,Valid,"224,6","19,4","586,4","291,1","10,8","591,4","146,0","127,1","243,7","102,9","0,3502","0,3890","0,2428","0,4299","0,4575","0,3482",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,711.0,422.0,538.0,468.0,884.0,375.0,"-0,12814","0,18094","-0,97511","-0,08137","0,15312","-0,98485",0,0,Valid,Valid,"224,5","19,4","586,4","291,0","10,8","591,4","147,4","128,2","242,2","102,7","0,3500","0,3906","0,2460","0,4337","0,4540","0,3476",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,708.0,418.0,535.0,461.0,881.0,375.0,"-0,12952","0,17773","-0,97552","-0,08253","0,15328","-0,98473",0,0,Valid,Valid,"224,4","19,2","586,4","290,9","10,7","591,4","146,5","126,1","241,3","102,7","0,3480","0,3871","0,2439","0,4266","0,4522","0,3476",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,711.0,417.0,536.0,462.0,886.0,372.0,"-0,12883","0,17854","-0,97546","-0,07998","0,15214","-0,98512","3,93","3,81",Valid,Valid,"224,3","19,1","586,5","290,8","10,5","591,5","146,8","126,5","242,8","101,9","0,3500","0,3863","0,2446","0,4279","0,4554","0,3447",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,703.0,414.0,518.0,459.0,887.0,368.0,"-0,13673","0,17726","-0,97462","-0,07933","0,15043","-0,98543",0,0,Valid,Valid,"224,3","19,1","586,5","290,8","10,5","591,5","142,0","125,7","243,2","100,8","0,3451","0,3832","0,2340","0,4254","0,4562","0,3410",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,706.0,411.0,517.0,461.0,896.0,362.0,"-0,13712","0,17797","-0,97443","-0,07542","0,14784","-0,98613",0,0,Valid,Valid,"224,2","19,0","586,5","290,7","10,4","591,5","141,6","126,1","245,5","99,1","0,3473","0,3809","0,2333","0,4266","0,4613","0,3352",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,703.0,407.0,513.0,456.0,893.0,359.0,"-0,13880","0,17589","-0,97457","-0,07661","0,14648","-0,98624","3,86","3,81",Valid,Valid,"224,2","18,9","586,6","290,7","10,3","591,6","140,6","124,8","244,8","98,2","0,3454","0,3771","0,2310","0,4221","0,4598","0,3321",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,709.0,407.0,522.0,453.0,896.0,360.0,"-0,13486","0,17488","-0,97531","-0,07514","0,14726","-0,98624",0,0,Valid,Valid,"224,2","18,9","586,6","290,8","10,3","591,7","143,1","124,0","245,7","98,6","0,3491","0,3767","0,2365","0,4197","0,4617","0,3336",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,704.0,414.0,515.0,457.0,894.0,372.0,"-0,13784","0,17667","-0,97457","-0,07633","0,15248","-0,98535",0,0,Valid,Valid,"224,2","18,8","586,6","290,7","10,1","591,7","141,2","125,2","244,9","101,7","0,3462","0,3838","0,2323","0,4234","0,4600","0,3441",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,705.0,417.0,514.0,456.0,895.0,378.0,"-0,13832","0,17605","-0,97462","-0,07573","0,15545","-0,98494","3,82","3,82",Valid,Valid,"224,2","18,8","586,6","290,8","10,0","591,8","140,9","124,7","245,3","103,4","0,3463","0,3860","0,2317","0,4220","0,4608","0,3500",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,712.0,421.0,529.0,461.0,895.0,382.0,"-0,13201","0,17837","-0,97507","-0,07569","0,15735","-0,98464",0,0,Valid,Valid,"224,3","18,8","586,5","290,8","10,0","591,9","144,9","126,1","245,3","104,6","0,3506","0,3902","0,2403","0,4266","0,4609","0,3539",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,713.0,418.0,531.0,455.0,895.0,381.0,"-0,13105","0,17578","-0,97567","-0,07578","0,15680","-0,98472",0,0,Valid,Valid,"224,2","18,8","586,4","290,8","9,9","592,0","145,4","124,4","245,2","104,2","0,3512","0,3867","0,2416","0,4210","0,4607","0,3524",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,713.0,418.0,532.0,462.0,893.0,374.0,"-0,13025","0,17902","-0,97519","-0,07645","0,15411","-0,98509","3,82","3,76",Valid,Valid,"224,2","18,8","586,4","290,8","9,8","592,1","145,9","126,4","244,9","102,4","0,3512","0,3872","0,2426","0,4277","0,4599","0,3466",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,707.0,414.0,522.0,460.0,892.0,369.0,"-0,13508","0,17775","-0,97476","-0,07736","0,15177","-0,98538",0,0,Valid,Valid,"224,2","18,9","586,2","290,8","9,8","592,1","143,0","125,8","244,3","101,0","0,3475","0,3836","0,2362","0,4255","0,4588","0,3417",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,698.0,411.0,503.0,457.0,893.0,365.0,"-0,14328","0,17628","-0,97386","-0,07662","0,14998","-0,98572",0,0,Valid,Valid,"224,2","18,9","586,1","290,7","9,7","592,1","137,9","125,0","244,7","99,8","0,3424","0,3803","0,2251","0,4228","0,4596","0,3378",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,698.0,411.0,503.0,457.0,892.0,366.0,"-0,14336","0,17618","-0,97386","-0,07698","0,15072","-0,98557","3,86","3,74",Valid,Valid,"224,1","18,9","585,9","290,7","9,7","592,1","137,9","124,9","244,5","100,2","0,3421","0,3810","0,2250","0,4227","0,4591","0,3392",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,706.0,429.0,517.0,483.0,896.0,374.0,"-0,13695","0,18806","-0,97256","-0,07518","0,15433","-0,98516",0,0,Valid,Valid,"224,2","19,0","585,7","290,7","9,7","592,1","141,7","132,3","245,5","102,5","0,3474","0,3972","0,2334","0,4476","0,4614","0,3467",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,709.0,426.0,521.0,483.0,897.0,368.0,"-0,13500","0,18806","-0,97284","-0,07476","0,15131","-0,98566",0,0,Valid,Valid,"224,1","19,1","585,5","290,6","9,7","592,0","142,8","132,3","245,7","100,6","0,3488","0,3940","0,2359","0,4476","0,4618","0,3404",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,708.0,426.0,517.0,482.0,900.0,370.0,"-0,13693","0,18716","-0,97274","-0,07317","0,15257","-0,98558","3,79","3,77",Valid,Valid,"224,1","19,1","585,4","290,6","9,7","592,0","141,6","131,8","246,7","101,4","0,3486","0,3944","0,2333","0,4459","0,4639","0,3429",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,711.0,423.0,527.0,481.0,895.0,365.0,"-0,13240","0,18682","-0,97343","-0,07547","0,14989","-0,98582",0,0,Valid,Valid,"224,1","19,2","585,2","290,6","9,8","591,8","144,5","131,5","245,3","99,8","0,3502","0,3913","0,2395","0,4450","0,4609","0,3376",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,703.0,428.0,524.0,471.0,881.0,386.0,"-0,13406","0,18243","-0,97404","-0,08138","0,15953","-0,98383",0,0,Valid,Valid,"224,0","19,2","585,1","290,5","9,8","591,7","143,5","128,8","241,6","105,7","0,3451","0,3967","0,2374","0,4358","0,4528","0,3577",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,702.0,427.0,526.0,472.0,878.0,382.0,"-0,13309","0,18311","-0,97404","-0,08315","0,15782","-0,98396","3,79","3,72",Valid,Valid,"224,0","19,2","585,0","290,6","9,8","591,6","144,1","129,2","240,6","104,7","0,3446","0,3956","0,2387","0,4371","0,4505","0,3541",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,702.0,429.0,531.0,476.0,874.0,382.0,"-0,13103","0,18492","-0,97398","-0,08498","0,15738","-0,98387",0,0,Valid,Valid,"224,1","19,3","584,8","290,6","9,8","591,5","145,4","130,3","239,5","104,4","0,3448","0,3971","0,2415","0,4409","0,4482","0,3534",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,702.0,420.0,524.0,471.0,880.0,369.0,"-0,13408","0,18273","-0,97398","-0,08226","0,15197","-0,98496",0,0,Valid,Valid,"224,1","19,2","584,8","290,5","9,8","591,4","143,6","128,9","241,2","101,1","0,3446","0,3891","0,2375","0,4362","0,4518","0,3419",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,702.0,426.0,524.0,476.0,881.0,376.0,"-0,13411","0,18498","-0,97355","-0,08191","0,15482","-0,98454","3,78","3,82",Valid,Valid,"224,1","19,2","584,8","290,6","9,8","591,2","143,5","130,3","241,4","102,8","0,3448","0,3943","0,2374","0,4408","0,4523","0,3478",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,701.0,430.0,510.0,474.0,892.0,386.0,"-0,14043","0,18393","-0,97286","-0,07701","0,15929","-0,98422",0,0,Valid,Valid,"224,1","19,2","584,8","290,6","9,9","591,0","139,7","129,7","244,4","105,6","0,3439","0,3980","0,2290","0,4389","0,4588","0,3571",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,702.0,429.0,516.0,476.0,889.0,381.0,"-0,13774","0,18522","-0,97300","-0,07825","0,15737","-0,98443",0,0,Valid,Valid,"224,1","19,1","584,8","290,6","9,9","590,9","141,3","130,4","243,6","104,4","0,3448","0,3971","0,2325","0,4411","0,4571","0,3531",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,706.0,427.0,519.0,471.0,893.0,384.0,"-0,13629","0,18287","-0,97365","-0,07665","0,15848","-0,98438","3,75","3,76",Valid,Valid,"224,2","19,0","584,9","290,7","9,9","590,8","142,3","128,8","244,7","105,0","0,3471","0,3956","0,2347","0,4359","0,4595","0,3554",1080.0,Fixation,725.0,54.0,709.0,423.0,"0,3487","0,3913"
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,8.0,18.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,732.0,438.0,549.0,461.0,915.0,415.0,"-0,12370","0,17887","-0,97607","-0,06734","0,17216","-0,98277",0,0,Valid,Valid,"224,7","18,8","585,0","291,1","10,0","590,5","150,6","126,0","250,6","113,4","0,3628","0,4051","0,2529","0,4264","0,4726","0,3838",1080.0,Unclassified,17.0,101.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,629.0,480.0,629.0,480.0,0.0,0.0,"-0,08774","0,18845","-0,97816",0,0,0,"3,22",0,Valid,Invalid,"225,0","18,6","585,1",0,0,0,"172,5","131,4",0,0,"0,3011","0,4445","0,3011","0,4445",0,0,1080.0,Unclassified,17.0,101.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,142.0,19.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1298.0,747.0,0.0,0.0,1298.0,747.0,0,0,0,"0,10234","0,31098","-0,94489",0,"3,29",Invalid,Valid,0,0,0,"291,9","10,1","590,1",0,0,"355,8","204,3","0,7036","0,6913",0,0,"0,7036","0,6913",1080.0,Unclassified,8.0,102.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,8.0,20.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1220.0,566.0,1163.0,457.0,1277.0,675.0,"0,15467","0,17725","-0,97194","0,09399","0,28230","-0,95471",0,0,Valid,Valid,"225,5","18,4","585,4","292,0","10,2","590,0","318,7","125,2","350,1","184,6","0,6565","0,5241","0,6220","0,4236","0,6909","0,6247",1080.0,Unclassified,17.0,103.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1164.0,562.0,1043.0,550.0,1286.0,574.0,"0,09972","0,21884","-0,97065","0,09895","0,24038","-0,96562","3,75","3,66",Valid,Valid,"225,6","18,4","585,5","292,1","10,2","590,0","285,7","150,4","352,5","157,1","0,6230","0,5201","0,5497","0,5088","0,6964","0,5314",1080.0,Unclassified,17.0,103.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,8.0,21.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1289.0,545.0,0.0,0.0,1289.0,545.0,0,0,0,"0,10054","0,22797","-0,96846",0,0,Invalid,Valid,0,0,0,"292,1","10,3","589,6",0,0,"353,3","149,1","0,6981","0,5046",0,0,"0,6981","0,5046",1080.0,Unclassified,17.0,104.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1172.0,547.0,1058.0,548.0,1285.0,546.0,"0,10640","0,21809","-0,97011","0,09873","0,22817","-0,96860","3,76","3,70",Valid,Valid,"225,7","18,3","585,5","292,2","10,5","589,3","289,9","150,0","352,2","149,3","0,6273","0,5063","0,5589","0,5074","0,6957","0,5051",1080.0,Unclassified,17.0,104.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,EyesNotFound,8.0,22.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1120.0,573.0,950.0,594.0,1290.0,552.0,"0,05720","0,23885","-0,96937","0,10108","0,23054","-0,96780",0,0,Valid,Valid,"225,8","18,3","585,4","292,1","10,7","588,8","260,3","162,6","353,6","151,0","0,5963","0,5304","0,4939","0,5500","0,6987","0,5107",1080.0,Saccade,17.0,155.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1116.0,567.0,947.0,578.0,1286.0,556.0,"0,05594","0,23188","-0,97113","0,09900","0,23266","-0,96751","3,79","3,68",Valid,Valid,"225,8","18,4","585,2","292,1","10,7","588,6","259,5","158,1","352,4","152,3","0,5940","0,5251","0,4921","0,5350","0,6960","0,5152",1080.0,Saccade,17.0,155.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,1100.0,549.0,919.0,564.0,1281.0,534.0,"0,04356","0,22602","-0,97315","0,09729","0,22317","-0,96991",0,0,Valid,Valid,"225,8","18,4","585,0","292,1","10,8","588,4","252,0","154,3","351,1","146,2","0,5844","0,5084","0,4756","0,5221","0,6933","0,4946",1080.0,Fixation,100.0,55.0,1104.0,559.0,"0,5869","0,5174"
Eye Tracker,16.03.2021,15:30:14.433,0,1099.0,565.0,923.0,593.0,1275.0,536.0,"0,04501","0,23881","-0,97002","0,09450","0,22418","-0,96996",0,0,Valid,Valid,"225,8","18,4","585,1","292,0","10,9","588,2","252,9","162,4","349,4","146,8","0,5835","0,5231","0,4777","0,5495","0,6894","0,4967",1080.0,Fixation,100.0,55.0,1104.0,559.0,"0,5869","0,5174"
Eye Tracker,16.03.2021,15:30:14.433,0,1100.0,568.0,924.0,596.0,1276.0,540.0,"0,04567","0,24021","-0,96965","0,09507","0,22588","-0,96950","3,81","3,72",Valid,Valid,"225,8","18,2","585,2","292,1","10,9","588,0","253,4","163,2","349,7","147,9","0,5844","0,5263","0,4786","0,5522","0,6902","0,5004",1080.0,Fixation,100.0,55.0,1104.0,559.0,"0,5869","0,5174"
Eye Tracker,16.03.2021,15:30:14.433,0,1101.0,569.0,922.0,596.0,1280.0,541.0,"0,04450","0,24016","-0,96971","0,09701","0,22632","-0,96921",0,0,Valid,Valid,"225,8","18,1","585,2","292,0","10,9","587,8","252,7","163,1","350,9","148,2","0,5849","0,5265","0,4771","0,5517","0,6927","0,5014",1080.0,Fixation,100.0,55.0,1104.0,559.0,"0,5869","0,5174"
Eye Tracker,16.03.2021,15:30:14.433,0,1102.0,566.0,922.0,592.0,1282.0,540.0,"0,04449","0,23856","-0,97011","0,09792","0,22593","-0,96921",0,0,Valid,Valid,"225,8","18,0","585,4","292,0","10,9","587,7","252,7","161,9","351,4","147,9","0,5855","0,5241","0,4771","0,5478","0,6939","0,5004",1080.0,Fixation,100.0,55.0,1104.0,559.0,"0,5869","0,5174"
Eye Tracker,16.03.2021,15:30:14.433,0,1106.0,569.0,927.0,591.0,1284.0,547.0,"0,04693","0,23860","-0,96998","0,09848","0,22869","-0,96851","3,84","3,74",Valid,Valid,"225,9","17,8","585,5","292,1","10,8","587,6","254,2","161,8","351,8","149,6","0,5876","0,5268","0,4804","0,5475","0,6948","0,5061",1080.0,Fixation,100.0,55.0,1104.0,559.0,"0,5869","0,5174"
Eye Tracker,16.03.2021,15:30:14.433,0,1117.0,556.0,952.0,586.0,1283.0,527.0,"0,05779","0,23650","-0,96991","0,09831","0,22022","-0,97048",0,0,Valid,Valid,"225,9","17,6","585,7","292,1","10,8","587,5","260,8","160,4","351,6","144,1","0,5947","0,5151","0,4950","0,5426","0,6944","0,4875",1080.0,Fixation,100.0,55.0,1104.0,559.0,"0,5869","0,5174"
